90Deg Damping 	 _20180413_132428_ 	 Freq=0.5Hz Amp=0m ang=0rad 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
31684.000000, 5.896270E-5, -1.019645E-3, 2.075261E-3, 9.740525E-4, 3.185392E-3, 3.033560E-4, -3.308838E-4, 3.806115E-2
32041.000000, 5.896270E-5, -1.019645E-3, 2.203761E-3, 1.146820E-3, 3.631187E-3, 3.545577E-4, -3.567599E-4, 3.554054E-2
32400.000000, 1.495555E-5, -1.085517E-3, 2.295846E-3, 1.251502E-3, 3.659812E-3, 4.288826E-4, -4.200738E-4, 2.723655E-2
32761.000000, -2.905159E-5, -1.217261E-3, 2.495922E-3, 1.473632E-3, 4.139705E-3, 2.670194E-4, -4.244782E-4, 3.435026E-2
33124.000000, -2.905159E-5, -1.217261E-3, 2.555777E-3, 2.037893E-3, 3.923332E-3, 2.934460E-4, -2.323344E-4, 3.547053E-2
33489.000000, -1.390695E-4, -1.283133E-3, 2.742877E-3, 1.976190E-3, 4.014680E-3, 4.316354E-4, -2.862888E-4, 3.351006E-2
33856.000000, -1.390695E-4, -1.370963E-3, 2.766736E-3, 2.377897E-3, 4.329136E-3, 3.154682E-4, -4.349388E-4, 3.813117E-2
34225.000000, -1.390695E-4, -1.370963E-3, 2.895236E-3, 2.510664E-3, 4.036149E-3, 4.382421E-4, -4.630171E-4, 3.005122E-2
34596.000000, -2.050802E-4, -1.392920E-3, 2.825754E-3, 2.801731E-3, 3.939329E-3, 3.248277E-4, -2.378399E-4, 3.014925E-2
34969.000000, -2.050802E-4, -1.392920E-3, 2.877656E-3, 2.817476E-3, 4.423010E-3, 2.901427E-4, -3.182210E-4, 3.562456E-2
35344.000000, -3.591052E-4, -1.480749E-3, 2.788083E-3, 2.829391E-3, 3.858505E-3, 3.716249E-4, -4.145682E-4, 3.887334E-2
35721.000000, -4.471195E-4, -1.502707E-3, 2.866773E-3, 2.903008E-3, 4.139705E-3, 3.936471E-4, -4.189727E-4, 3.175963E-2
36100.000000, -4.471195E-4, -1.502707E-3, 2.735343E-3, 3.221735E-3, 3.775155E-3, 3.138166E-4, -3.369399E-4, 3.285190E-2
36481.000000, -4.691230E-4, -1.502707E-3, 2.747482E-3, 3.280034E-3, 2.867148E-3, 3.418949E-4, -3.611643E-4, 3.617069E-2
36864.000000, -4.911266E-4, -1.458792E-3, 2.730739E-3, 3.152373E-3, 2.547640E-3, 4.294332E-4, -3.496027E-4, 2.883293E-2
37249.000000, -4.911266E-4, -1.458792E-3, 2.621074E-3, 2.651942E-3, 2.670139E-3, 4.239276E-4, -4.729271E-4, 3.026127E-2
37636.000000, -6.011445E-4, -1.414877E-3, 2.505131E-3, 2.792369E-3, 2.433140E-3, 2.978505E-4, -4.332871E-4, 3.547053E-2
38025.000000, -5.351338E-4, -1.370963E-3, 2.302544E-3, 2.554069E-3, 1.516292E-3, 3.782316E-4, -3.903438E-4, 3.435026E-2
38416.000000, -5.351338E-4, -1.370963E-3, 2.225108E-3, 2.340875E-3, 1.616901E-3, 4.387926E-4, -4.718260E-4, 4.084782E-2
38809.000000, -4.691230E-4, -1.305090E-3, 1.997826E-3, 2.514068E-3, 1.387900E-3, 3.661193E-4, -4.371410E-4, 3.387414E-2
39204.000000, -4.691230E-4, -1.305090E-3, 1.938389E-3, 2.393216E-3, 1.893050E-3, 4.074110E-4, -3.407938E-4, 3.492440E-2
39601.000000, -3.371016E-4, -1.239218E-3, 1.855931E-3, 1.794912E-3, 1.698567E-3, 4.481521E-4, -4.123660E-4, 3.145156E-2
40000.000000, -3.371016E-4, -1.129432E-3, 1.739151E-3, 1.840019E-3, 1.885052E-3, 5.103648E-4, -5.698248E-4, 2.884693E-2
40401.000000, -3.371016E-4, -1.129432E-3, 1.600186E-3, 1.614910E-3, 2.170882E-3, 4.762304E-4, -3.474005E-4, 3.701090E-2
40804.000000, -2.270837E-4, -1.019645E-3, 1.512287E-3, 1.663421E-3, 3.225383E-3, 4.498038E-4, -4.811854E-4, 3.664681E-2
41209.000000, -9.506231E-5, -9.976874E-4, 1.365369E-3, 1.818742E-3, 3.218648E-3, 2.383905E-4, -3.413443E-4, 2.909900E-2
41616.000000, -9.506231E-5, -9.976874E-4, 1.233102E-3, 2.028531E-3, 3.818514E-3, 3.556588E-4, -4.250288E-4, 3.734698E-2
42025.000000, 1.495555E-5, -9.098580E-4, 1.260727E-3, 2.334066E-3, 4.070247E-3, 3.672204E-4, -3.088616E-4, 3.993760E-2
42436.000000, 5.896270E-5, -8.220286E-4, 1.229753E-3, 2.297045E-3, 4.415854E-3, 3.413443E-4, -3.429960E-4, 3.596064E-2
42849.000000, 5.896270E-5, -8.220286E-4, 1.412249E-3, 2.521728E-3, 4.540036E-3, 3.187716E-4, -4.255793E-4, 3.216573E-2
43264.000000, 2.129877E-4, -8.220286E-4, 1.461640E-3, 2.684708E-3, 4.609073E-3, 2.361883E-4, -2.532555E-4, 3.464433E-2
43681.000000, 3.890163E-4, -7.781139E-4, 1.804029E-3, 3.151947E-3, 4.524040E-3, 3.914449E-4, -3.501532E-4, 3.428024E-2
44100.000000, 3.890163E-4, -7.781139E-4, 1.936296E-3, 3.048967E-3, 4.324085E-3, 3.716249E-4, -4.156693E-4, 3.559656E-2
44521.000000, 4.990341E-4, -7.122418E-4, 2.195809E-3, 3.003435E-3, 4.337134E-3, 3.242771E-4, -4.767810E-4, 3.670282E-2
44944.000000, 4.990341E-4, -7.122418E-4, 2.414720E-3, 2.970243E-3, 4.295880E-3, 2.422444E-4, -3.611643E-4, 3.790711E-2
45369.000000, 5.430413E-4, -6.024550E-4, 2.610191E-3, 2.984711E-3, 4.167067E-3, 2.681205E-4, -2.268288E-4, 2.688646E-2
45796.000000, 5.870484E-4, -6.244124E-4, 2.695579E-3, 2.680027E-3, 3.897233E-3, 4.261299E-4, -3.600632E-4, 3.583461E-2
46225.000000, 5.870484E-4, -6.244124E-4, 2.775944E-3, 2.871944E-3, 4.114447E-3, 3.418949E-4, -3.892427E-4, 3.720694E-2
46656.000000, 6.750627E-4, -5.804976E-4, 2.853798E-3, 2.879178E-3, 3.586566E-3, 3.182210E-4, -4.338376E-4, 3.310396E-2
47089.000000, 6.970663E-4, -4.707108E-4, 2.865518E-3, 2.590665E-3, 3.634976E-3, 2.637160E-4, -2.620644E-4, 3.673083E-2
47524.000000, 6.970663E-4, -4.707108E-4, 2.959277E-3, 2.347684E-3, 2.928187E-3, 4.162199E-4, -2.901427E-4, 3.468634E-2
47961.000000, 6.970663E-4, -4.926682E-4, 2.865518E-3, 2.557898E-3, 2.954707E-3, 4.217254E-4, -4.806349E-4, 3.972755E-2
48400.000000, 6.090520E-4, -5.365829E-4, 2.895655E-3, 1.835338E-3, 2.272333E-3, 3.743777E-4, -4.938482E-4, 3.514845E-2
48841.000000, 6.090520E-4, -5.365829E-4, 2.794361E-3, 2.080021E-3, 2.513543E-3, 4.591632E-4, -4.294332E-4, 4.467074E-2
49284.000000, 5.650449E-4, -6.024550E-4, 2.842497E-3, 2.283002E-3, 3.120986E-3, 3.440971E-4, -2.917944E-4, 3.920943E-2
49729.000000, 5.650449E-4, -6.024550E-4, 2.745807E-3, 1.810657E-3, 2.820000E-3, 3.116143E-4, -4.074110E-4, 3.322999E-2
50176.000000, 5.210377E-4, -6.463697E-4, 2.674232E-3, 1.609378E-3, 2.841048E-3, 3.743777E-4, -3.468499E-4, 3.012124E-2
50625.000000, 3.890163E-4, -7.561565E-4, 2.587588E-3, 1.335333E-3, 3.543207E-3, 5.318365E-4, -5.544093E-4, 4.070779E-2
51076.000000, 3.890163E-4, -7.561565E-4, 2.403000E-3, 1.557463E-3, 3.159714E-3, 3.468499E-4, -4.778821E-4, 3.435026E-2
51529.000000, 3.010020E-4, -8.659433E-4, 2.102049E-3, 1.318737E-3, 3.786100E-3, 3.540071E-4, -2.752777E-4, 3.975556E-2
51984.000000, 1.909841E-4, -9.098580E-4, 1.770125E-3, 1.337460E-3, 3.654340E-3, 5.004548E-4, -3.925460E-4, 3.838323E-2
52441.000000, 1.909841E-4, -9.098580E-4, 1.530285E-3, 1.535335E-3, 3.352513E-3, 3.633666E-4, -5.169715E-4, 3.542852E-2
52900.000000, 3.695913E-5, -9.757301E-4, 1.118414E-3, 1.565548E-3, 3.155504E-3, 4.101638E-4, -5.087132E-4, 3.111548E-2
53361.000000, -7.305874E-5, -9.537727E-4, 8.354621E-4, 1.046394E-3, 2.770327E-3, 4.437476E-4, -3.369399E-4, 3.416821E-2
53824.000000, -7.305874E-5, -9.537727E-4, 5.123274E-4, 1.317035E-3, 2.768643E-3, 2.939966E-4, -2.769294E-4, 3.489639E-2
54289.000000, -1.390695E-4, -1.019645E-3, 3.453187E-4, 9.978825E-4, 2.582580E-3, 3.501532E-4, -3.589621E-4, 3.642276E-2
54756.000000, -2.050802E-4, -1.019645E-3, 2.201669E-4, 1.040011E-3, 2.375047E-3, 5.367915E-4, -4.789832E-4, 4.192608E-2
55225.000000, -2.050802E-4, -1.019645E-3, 2.281197E-4, 8.949028E-4, 1.780233E-3, 4.762304E-4, -5.687237E-4, 3.737498E-2
55696.000000, -1.390695E-4, -9.757301E-4, 2.670465E-4, 1.047670E-3, 1.721299E-3, 3.534566E-4, -4.652193E-4, 3.745900E-2
56169.000000, -1.390695E-4, -9.757301E-4, 4.671221E-4, 1.101713E-3, 1.138271E-3, 4.398938E-4, -3.952988E-4, 3.584862E-2
56644.000000, -1.830766E-4, -9.757301E-4, 7.324943E-4, 7.685185E-4, 1.822750E-3, 3.424455E-4, -4.613654E-4, 3.167561E-2
57121.000000, -1.610730E-4, -8.879006E-4, 9.802867E-4, 5.889422E-4, 2.094689E-3, 3.341871E-4, -3.749282E-4, 4.224816E-2
57600.000000, -1.610730E-4, -8.879006E-4, 1.224312E-3, 9.170306E-4, 1.975137E-3, 4.993537E-4, -4.503543E-4, 3.638075E-2
58081.000000, -5.105516E-5, -9.537727E-4, 1.518565E-3, 1.062990E-3, 2.196982E-3, 3.727260E-4, -3.661193E-4, 4.154799E-2
58564.000000, 3.695913E-5, -9.098580E-4, 1.742081E-3, 7.693696E-4, 2.535011E-3, 3.980515E-4, -3.556588E-4, 4.188407E-2
59049.000000, 3.695913E-5, -9.098580E-4, 1.945923E-3, 8.421363E-4, 2.572898E-3, 4.145682E-4, -3.369399E-4, 3.402818E-2
59536.000000, 5.896270E-5, -9.098580E-4, 2.063123E-3, 1.046394E-3, 2.474393E-3, 4.250288E-4, -5.775326E-4, 3.911140E-2
60025.000000, 1.029698E-4, -9.318154E-4, 2.159812E-3, 1.746401E-3, 2.715182E-3, 3.716249E-4, -4.696237E-4, 3.068138E-2
60516.000000, 1.029698E-4, -9.318154E-4, 2.215063E-3, 1.407674E-3, 2.400305E-3, 3.892427E-4, -3.281310E-4, 3.415421E-2
61009.000000, 1.249734E-4, -9.537727E-4, 2.245618E-3, 1.411078E-3, 2.626359E-3, 4.668710E-4, -5.004549E-4, 3.261384E-2
61504.000000, 1.249734E-4, -9.537727E-4, 2.180322E-3, 1.469377E-3, 3.294420E-3, 4.305343E-4, -5.389937E-4, 2.911300E-2
62001.000000, 1.909841E-4, -9.976874E-4, 2.204599E-3, 1.601293E-3, 3.091939E-3, 2.890416E-4, -3.264793E-4, 3.332801E-2
62500.000000, 2.349913E-4, -1.041602E-3, 2.163997E-3, 1.752784E-3, 3.384085E-3, 4.393432E-4, -3.512543E-4, 4.299033E-2
63001.000000, 2.349913E-4, -1.041602E-3, 2.096608E-3, 1.687677E-3, 3.903126E-3, 4.531071E-4, -4.734776E-4, 3.275387E-2
63504.000000, 2.129877E-4, -1.151389E-3, 1.997407E-3, 1.915339E-3, 3.889235E-3, 3.264793E-4, -3.969504E-4, 3.278188E-2
64009.000000, 2.569948E-4, -1.217261E-3, 1.963922E-3, 1.908956E-3, 4.100977E-3, 3.881415E-4, -4.332871E-4, 3.866329E-2
64516.000000, 2.569948E-4, -1.217261E-3, 1.770125E-3, 1.697464E-3, 4.360287E-3, 3.859393E-4, -3.606138E-4, 3.674483E-2
65025.000000, 2.789984E-4, -1.305090E-3, 1.784356E-3, 1.834487E-3, 4.484049E-3, 3.209738E-4, -4.866910E-4, 3.205371E-2
65536.000000, 2.789984E-4, -1.349005E-3, 1.605628E-3, 1.765975E-3, 4.628017E-3, 2.301322E-4, -2.086605E-4, 3.542852E-2
66049.000000, 2.789984E-4, -1.349005E-3, 1.597675E-3, 1.887679E-3, 4.511411E-3, 3.853888E-4, -3.061088E-4, 3.789311E-2
66564.000000, 2.349913E-4, -1.436835E-3, 1.597675E-3, 2.270661E-3, 4.126655E-3, 3.947482E-4, -4.217254E-4, 3.814517E-2
67081.000000, 1.689806E-4, -1.458792E-3, 1.650833E-3, 2.557473E-3, 4.236525E-3, 2.763788E-4, -3.022549E-4, 3.831321E-2
67600.000000, 1.689806E-4, -1.458792E-3, 1.829143E-3, 2.317045E-3, 4.272728E-3, 4.376915E-4, -3.655688E-4, 3.188566E-2
68121.000000, 1.249734E-4, -1.524664E-3, 1.953876E-3, 2.325981E-3, 4.407013E-3, 3.017044E-4, -3.149177E-4, 3.206771E-2
68644.000000, 1.249734E-4, -1.524664E-3, 2.283289E-3, 2.078745E-3, 4.526566E-3, 2.664688E-4, -3.110638E-4, 3.341203E-2
69169.000000, -7.048019E-6, -1.502707E-3, 2.408860E-3, 2.503855E-3, 4.255047E-3, 4.151188E-4, -4.503543E-4, 3.017725E-2
69696.000000, -1.390695E-4, -1.502707E-3, 2.624841E-3, 2.323854E-3, 4.581290E-3, 3.815349E-4, -3.501532E-4, 3.159159E-2
70225.000000, -1.390695E-4, -1.502707E-3, 2.658327E-3, 2.681730E-3, 4.006261E-3, 2.835360E-4, -4.371410E-4, 3.540051E-2
70756.000000, -2.490873E-4, -1.414877E-3, 2.778874E-3, 2.457472E-3, 4.492889E-3, 4.107143E-4, -4.046582E-4, 3.930745E-2
71289.000000, -3.591052E-4, -1.305090E-3, 2.773433E-3, 2.374067E-3, 4.346816E-3, 4.233771E-4, -3.886921E-4, 4.262625E-2
71824.000000, -3.591052E-4, -1.305090E-3, 2.897748E-3, 2.229810E-3, 4.340502E-3, 2.229749E-4, -3.540071E-4, 3.083541E-2
72361.000000, -4.251159E-4, -1.195304E-3, 2.795617E-3, 2.403854E-3, 4.428061E-3, 3.600632E-4, -3.429960E-4, 3.210972E-2
72900.000000, -4.911266E-4, -1.041602E-3, 2.815290E-3, 1.948531E-3, 4.566557E-3, 4.696237E-4, -4.052088E-4, 3.181565E-2
73441.000000, -4.911266E-4, -1.041602E-3, 2.747063E-3, 2.099596E-3, 4.350184E-3, 2.483005E-4, -3.319849E-4, 3.369210E-2
73984.000000, -4.031123E-4, -9.318154E-4, 2.724460E-3, 2.086404E-3, 3.960798E-3, 3.595127E-4, -4.365904E-4, 4.018966E-2
74529.000000, -4.031123E-4, -9.318154E-4, 2.593030E-3, 2.249810E-3, 3.930068E-3, 3.556588E-4, -3.363893E-4, 4.003562E-2
75076.000000, -2.930945E-4, -7.781139E-4, 2.391280E-3, 2.538749E-3, 3.712853E-3, 2.895921E-4, -3.941977E-4, 3.103146E-2
75625.000000, -2.270837E-4, -6.902844E-4, 2.140139E-3, 2.007680E-3, 3.105831E-3, 4.360399E-4, -4.211749E-4, 3.530249E-2
76176.000000, -2.270837E-4, -6.902844E-4, 1.912019E-3, 2.039595E-3, 3.599615E-3, 3.479510E-4, -3.380410E-4, 4.160400E-2
76729.000000, -2.050802E-4, -6.024550E-4, 1.807377E-3, 2.034063E-3, 3.775155E-3, 2.460983E-4, -3.578610E-4, 3.163360E-2
77284.000000, -9.506231E-5, -4.926682E-4, 1.615255E-3, 1.573208E-3, 2.952181E-3, 3.809843E-4, -3.066594E-4, 3.545652E-2
77841.000000, -9.506231E-5, -4.926682E-4, 1.494707E-3, 1.220864E-3, 3.074259E-3, 3.997032E-4, -3.727260E-4, 3.415421E-2
78400.000000, 3.695913E-5, -3.828814E-4, 1.416016E-3, 1.272353E-3, 3.033847E-3, 4.112649E-4, -4.690732E-4, 4.042772E-2
78961.000000, 1.469770E-4, -3.389667E-4, 1.318071E-3, 1.180438E-3, 2.764434E-3, 5.120165E-4, -5.439487E-4, 3.947549E-2
79524.000000, 1.469770E-4, -3.389667E-4, 1.326024E-3, 1.329801E-3, 2.201612E-3, 3.413443E-4, -4.332871E-4, 4.496481E-2
80089.000000, 3.450091E-4, -2.511373E-4, 1.353649E-3, 1.081713E-3, 2.608258E-3, 3.551082E-4, -3.253782E-4, 3.290791E-2
80656.000000, 4.770306E-4, -1.852652E-4, 1.387135E-3, 1.322567E-3, 2.591841E-3, 4.988032E-4, -3.154682E-4, 4.143596E-2
81225.000000, 4.770306E-4, -1.852652E-4, 1.441130E-3, 1.321716E-3, 2.380520E-3, 4.123660E-4, -5.709259E-4, 4.250022E-2
81796.000000, 6.310556E-4, -1.852652E-4, 1.570049E-3, 9.617119E-4, 2.445347E-3, 3.578610E-4, -3.600632E-4, 3.271186E-2
82369.000000, 6.310556E-4, -1.852652E-4, 1.647484E-3, 1.041713E-3, 2.186458E-3, 3.798832E-4, -2.928955E-4, 3.365009E-2
82944.000000, 7.190699E-4, -2.291799E-4, 1.688504E-3, 1.020436E-3, 2.118684E-3, 2.119638E-4, -3.606138E-4, 3.992360E-2
83521.000000, 7.190699E-4, -2.950520E-4, 1.700643E-3, 6.383044E-4, 2.144362E-3, 4.988032E-4, -5.819370E-4, 3.198369E-2
84100.000000, 7.190699E-4, -2.950520E-4, 1.841700E-3, 4.778772E-4, 2.417564E-3, 3.980515E-4, -4.019054E-4, 3.715093E-2
84681.000000, 8.510913E-4, -3.609241E-4, 1.803610E-3, 7.076668E-4, 2.913874E-3, 2.070088E-4, -2.582105E-4, 3.927944E-2
85264.000000, 8.510913E-4, -4.926682E-4, 1.835003E-3, 4.685154E-4, 2.995540E-3, 3.721754E-4, -2.516038E-4, 3.601666E-2
85849.000000, 8.510913E-4, -4.926682E-4, 1.839607E-3, 9.417117E-4, 2.941236E-3, 3.380410E-4, -3.644677E-4, 4.119790E-2
86436.000000, 8.510913E-4, -6.463697E-4, 1.735802E-3, 1.019159E-3, 2.486601E-3, 4.310849E-4, -5.290837E-4, 3.238979E-2
87025.000000, 8.730949E-4, -8.659433E-4, 1.596419E-3, 1.105543E-3, 2.875567E-3, 3.061088E-4, -3.705238E-4, 3.230577E-2
87616.000000, 8.730949E-4, -8.659433E-4, 1.452013E-3, 1.170650E-3, 3.021218E-3, 4.239276E-4, -3.782316E-4, 3.245980E-2
88209.000000, 6.750627E-4, -9.976874E-4, 1.428992E-3, 8.408596E-4, 2.988384E-3, 2.901427E-4, -3.275805E-4, 2.589222E-2
88804.000000, 6.750627E-4, -9.976874E-4, 1.301747E-3, 1.043415E-3, 3.015746E-3, 3.589621E-4, -3.826360E-4, 2.856687E-2
89401.000000, 5.870484E-4, -1.151389E-3, 1.329373E-3, 1.131501E-3, 2.696239E-3, 4.453993E-4, -3.870404E-4, 3.633874E-2
90000.000000, 4.770306E-4, -1.283133E-3, 1.373741E-3, 1.278736E-3, 3.205598E-3, 3.011538E-4, -3.341871E-4, 3.334201E-2
90601.000000, 4.770306E-4, -1.283133E-3, 1.382531E-3, 1.534484E-3, 3.404711E-3, 4.470510E-4, -3.837371E-4, 3.733297E-2
91204.000000, 3.010020E-4, -1.458792E-3, 1.578421E-3, 1.715762E-3, 3.854716E-3, 4.415454E-4, -3.919954E-4, 3.558255E-2
91809.000000, 3.010020E-4, -1.524664E-3, 1.731617E-3, 1.817465E-3, 3.729691E-3, 3.006032E-4, -4.013549E-4, 3.575059E-2
92416.000000, 3.010020E-4, -1.524664E-3, 1.822027E-3, 1.468526E-3, 3.332728E-3, 3.518049E-4, -4.409949E-4, 3.076540E-2
93025.000000, 1.029698E-4, -1.502707E-3, 1.981083E-3, 1.392355E-3, 3.345777E-3, 5.582632E-4, -4.228265E-4, 2.986918E-2
93636.000000, -9.506231E-5, -1.524664E-3, 2.149348E-3, 1.519164E-3, 3.301156E-3, 2.780305E-4, -3.716249E-4, 2.978516E-2
94249.000000, -9.506231E-5, -1.524664E-3, 2.189112E-3, 1.271502E-3, 3.624873E-3, 3.231760E-4, -4.690732E-4, 2.881893E-2
94864.000000, -3.591052E-4, -1.458792E-3, 2.307985E-3, 1.568101E-3, 3.738532E-3, 4.151188E-4, -4.107143E-4, 2.195728E-2
95481.000000, -4.251159E-4, -1.436835E-3, 2.274918E-3, 1.727252E-3, 4.239472E-3, 4.514554E-4, -3.000527E-4, 2.845484E-2
96100.000000, -4.251159E-4, -1.436835E-3, 2.234736E-3, 2.142575E-3, 3.984792E-3, 3.396927E-4, -4.222760E-4, 3.236178E-2
96721.000000, -4.911266E-4, -1.370963E-3, 2.201669E-3, 1.991084E-3, 3.717063E-3, 3.121649E-4, -3.132660E-4, 4.130993E-2
97344.000000, -4.911266E-4, -1.370963E-3, 2.071494E-3, 1.956190E-3, 3.637081E-3, 4.008043E-4, -3.418949E-4, 3.388815E-2
97969.000000, -5.791409E-4, -1.327048E-3, 2.076935E-3, 1.707677E-3, 3.666548E-3, 5.010054E-4, -5.109154E-4, 3.149357E-2
98596.000000, -6.891588E-4, -1.283133E-3, 1.930436E-3, 2.145979E-3, 3.554573E-3, 2.670194E-4, -2.923449E-4, 3.198369E-2
99225.000000, -6.891588E-4, -1.283133E-3, 1.938389E-3, 2.111511E-3, 3.946906E-3, 3.259288E-4, -2.835360E-4, 2.677444E-2
99856.000000, -6.011445E-4, -1.261176E-3, 1.943412E-3, 1.831934E-3, 3.668652E-3, 4.327365E-4, -4.426465E-4, 3.898537E-2
100489.000000, -6.451516E-4, -1.151389E-3, 1.906578E-3, 2.342152E-3, 3.553731E-3, 3.429960E-4, -3.562093E-4, 3.799113E-2
101124.000000, -6.451516E-4, -1.151389E-3, 1.967689E-3, 2.098745E-3, 3.646763E-3, 2.394916E-4, -2.906932E-4, 2.806275E-2
101761.000000, -5.571373E-4, -1.151389E-3, 2.030893E-3, 1.918743E-3, 3.408079E-3, 5.164210E-4, -4.718260E-4, 3.093344E-2
102400.000000, -4.251159E-4, -1.107474E-3, 2.133861E-3, 1.766827E-3, 3.633713E-3, 4.949493E-4, -4.255793E-4, 3.454630E-2
103041.000000, -4.251159E-4, -1.107474E-3, 2.193297E-3, 2.125554E-3, 3.432495E-3, 3.925460E-4, -4.173210E-4, 3.285190E-2
103684.000000, -3.150980E-4, -1.195304E-3, 2.334355E-3, 2.048106E-3, 3.550363E-3, 2.813338E-4, -3.077605E-4, 3.587662E-2
104329.000000, -3.150980E-4, -1.195304E-3, 2.433974E-3, 2.222576E-3, 3.652235E-3, 3.644677E-4, -2.268288E-4, 3.958752E-2
104976.000000, -1.830766E-4, -1.041602E-3, 2.402163E-3, 1.959594E-3, 3.290211E-3, 3.628160E-4, -4.354893E-4, 3.388815E-2
105625.000000, -5.105516E-5, -1.019645E-3, 2.382490E-3, 2.187256E-3, 3.901021E-3, 4.189726E-4, -4.321860E-4, 3.765505E-2
106276.000000, -5.105516E-5, -1.019645E-3, 2.423928E-3, 2.331513E-3, 3.610560E-3, 3.518049E-4, -4.261299E-4, 3.818718E-2
106929.000000, 1.495555E-5, -9.757301E-4, 2.398814E-3, 1.886828E-3, 3.932172E-3, 1.376388E-4, -2.295816E-4, 3.633874E-2
107584.000000, 1.909841E-4, -9.318154E-4, 2.325146E-3, 1.822146E-3, 3.480063E-3, 4.465004E-4, -4.112649E-4, 4.003562E-2
108241.000000, 1.909841E-4, -9.318154E-4, 2.362817E-3, 2.215767E-3, 3.765894E-3, 4.993537E-4, -4.283321E-4, 3.395816E-2
108900.000000, 3.010020E-4, -8.439859E-4, 2.231806E-3, 2.264704E-3, 3.762105E-3, 3.176705E-4, -4.453993E-4, 3.659080E-2
109561.000000, 4.330234E-4, -7.561565E-4, 2.318868E-3, 1.790231E-3, 3.727587E-3, 3.859393E-4, -3.562093E-4, 3.537250E-2
110224.000000, 4.330234E-4, -7.561565E-4, 2.214226E-3, 2.168107E-3, 3.557519E-3, 3.501532E-4, -2.185705E-4, 3.293592E-2
110889.000000, 4.990341E-4, -6.463697E-4, 2.242688E-3, 2.112788E-3, 3.027533E-3, 3.512543E-4, -4.569610E-4, 4.072179E-2
111556.000000, 6.530591E-4, -6.463697E-4, 2.074005E-3, 2.225129E-3, 3.042266E-3, 3.611643E-4, -3.556588E-4, 3.168962E-2
112225.000000, 6.530591E-4, -6.463697E-4, 2.120885E-3, 1.822146E-3, 3.448491E-3, 4.580621E-4, -4.024560E-4, 2.907099E-2
112896.000000, 6.530591E-4, -5.365829E-4, 2.045543E-3, 2.142575E-3, 3.725903E-3, 3.187716E-4, -3.270299E-4, 2.937906E-2
113569.000000, 6.530591E-4, -5.365829E-4, 2.074005E-3, 2.254491E-3, 3.062472E-3, 2.917944E-4, -2.598621E-4, 3.577860E-2
114244.000000, 6.090520E-4, -4.707108E-4, 2.056844E-3, 2.029808E-3, 3.755370E-3, 4.674215E-4, -4.140177E-4, 3.542852E-2
114921.000000, 5.650449E-4, -4.487535E-4, 2.074424E-3, 2.184703E-3, 3.361774E-3, 3.039066E-4, -4.415454E-4, 4.004963E-2
115600.000000, 5.650449E-4, -4.487535E-4, 2.028381E-3, 2.171937E-3, 2.889037E-3, 4.200738E-4, -3.859393E-4, 3.028928E-2
116281.000000, 5.430413E-4, -4.267961E-4, 1.958062E-3, 1.981297E-3, 2.919767E-3, 5.224771E-4, -4.112649E-4, 3.290791E-2
116964.000000, 5.210377E-4, -4.487535E-4, 1.955132E-3, 1.717039E-3, 3.540681E-3, 2.758282E-4, -3.848382E-4, 3.251582E-2
117649.000000, 5.210377E-4, -4.487535E-4, 1.854676E-3, 1.571080E-3, 2.809055E-3, 3.947482E-4, -3.705238E-4, 2.667641E-2
118336.000000, 4.550270E-4, -4.707108E-4, 1.910764E-3, 1.527250E-3, 3.053211E-3, 4.415454E-4, -5.136682E-4, 3.072339E-2
119025.000000, 3.450091E-4, -5.365829E-4, 1.806540E-3, 1.622995E-3, 2.645723E-3, 2.284805E-4, -2.945471E-4, 3.275387E-2
119716.000000, 3.450091E-4, -5.365829E-4, 1.787286E-3, 1.591080E-3, 2.546798E-3, 4.096132E-4, -4.707249E-4, 3.437826E-2
120409.000000, 4.330234E-4, -6.244124E-4, 1.659204E-3, 1.692783E-3, 2.913453E-3, 3.842877E-4, -3.094121E-4, 3.745900E-2
121104.000000, 4.330234E-4, -6.244124E-4, 1.542005E-3, 1.888104E-3, 2.553534E-3, 2.934460E-4, -3.600632E-4, 3.521847E-2
121801.000000, 3.890163E-4, -6.683271E-4, 1.573398E-3, 1.593633E-3, 3.072996E-3, 4.019054E-4, -4.096132E-4, 3.474235E-2
122500.000000, 3.010020E-4, -8.439859E-4, 1.522751E-3, 1.718741E-3, 2.516068E-3, 5.406454E-4, -5.015560E-4, 3.118550E-2
123201.000000, 3.010020E-4, -8.439859E-4, 1.603116E-3, 1.554484E-3, 3.018693E-3, 2.488510E-4, -3.919954E-4, 3.470034E-2
123904.000000, 2.789984E-4, -9.098580E-4, 1.583443E-3, 1.362993E-3, 2.671402E-3, 4.404443E-4, -4.365904E-4, 3.394416E-2
124609.000000, 2.789984E-4, -1.041602E-3, 1.707758E-3, 1.420014E-3, 2.664667E-3, 4.057593E-4, -3.754788E-4, 3.170362E-2
125316.000000, 2.789984E-4, -1.041602E-3, 1.650414E-3, 1.216183E-3, 2.818737E-3, 3.622654E-4, -4.646688E-4, 3.505043E-2
